1416366,213145732,5,200110120907,98970293,muad***,김**,좋은 상품 정말 감사합니다 ~*,좋은 상품 정말 감사합니다 ~*,0,,2022-05-06 13:47:12
1584790,213145727,4,200208119909,2000020580,rnrksg***,구**,소재가 부드럽고 착용감은 부담없이 편합니다,소재가 부드럽고 착용감은 부담없이 편합니다,0,,2022-05-06 13:46:49
1100140,213145725,5,200306087137,2000297417,yum***,장**,사이즈는 넉넉하게 나왔네요 재질은 잘 구겨지는 바스락거,"사이즈는 넉넉하게 나왔네요 재질은 잘 구겨지는 바스락거리는 소재입니다 참고하세용 
체형커버 잘되는 옷이라 올 여름 잘 입을꺼 같아요",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200306087137_20220506134607_1_1.JPEG,2022-05-06 13:46:21
1650269,213145724,4,200404103776,2000416806,seohyun1***,서**,"색상도 이쁘고 촉감도 부드러워요.
여름에 입어도 좋은 ","색상도 이쁘고 촉감도 부드러워요.
여름에 입어도 좋은 두께감이예요.
다만 길이가 조금 짧은듯해서 아쉬워요.
잘입을께요.",0,,2022-05-06 13:46:03
1653821,213145720,3,200106106744,63716091,beauc***,권**,부피감이 좀 있어요.지갑 뒷면 선명한 레드가 아니라 자,"부피감이 좀 있어요.지갑 뒷면 선명한 레드가 아니라 자줏빛도는 레드.웹에서 보느거랑 색감이 좀 다르네요.선명한 레드라 예뻐보였는데. ,
가볍게 쓰기에 괜찮아요",0,,2022-05-06 13:45:46
1538202,213145719,5,200102058229,2000010520,lms4***,이**,잘이고 다닙니다. 이뻐요 4종모두,잘이고 다닙니다. 이뻐요 4종모두,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200102058229_20220506134446_1_1.JPG,2022-05-06 13:45:30
1420748,213145718,5,200605043788,98968901,pja1***,박**,소재 부드럽고 신축성 좋습니다. 편안하게 잘 입고 있어요,소재 부드럽고 신축성 좋습니다. 편안하게 잘 입고 있어요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200605043788_20220506134514_1_1.JPG,2022-05-06 13:45:22
1628686,213145717,5,201908131900,98966446,toop7***,최**,요즘 입기 좋은거같아요~,요즘 입기 좋은거같아요~,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201908131900_20220506134512_1_1.JPG,2022-05-06 13:45:17
1598295,213145715,5,200209234938,2000416806,yun302***,이**,옷이 이쁘고 색상들도 넘 맘에듭니다,옷이 이쁘고 색상들도 넘 맘에듭니다,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200209234938_20220506134446_1_1.JPG,2022-05-06 13:44:59
1507093,213145709,5,202006084254,2000416806,dandelxj8***,김**,완전 마음에 들어요. 찾던 스타일 입니다.,완전 마음에 들어요. 찾던 스타일 입니다.,0,,2022-05-06 13:44:34
1570658,213145708,5,200810056073,2001163198,dkfk***,김**,편하고 시원하고 좋네요,편하고 시원하고 좋네요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200810056073_20220506134421_1_1.JPG,2022-05-06 13:44:31
1538141,213145705,5,200306087137,2000080339,yum***,장**,"밝은색 뚱뚱해보일까봐 고민했는데
너무 너무 맘에 들어요","밝은색 뚱뚱해보일까봐 고민했는데
너무 너무 맘에 들어요 팔뚝 및 군살커버 확실하고 
날씬해보이고 재질도 시원한소재라 맘에 쏙듭니다",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200306087137_20220506134154_1_1.JPEG,2022-05-06 13:44:05
1440589,213145704,3,201509119149,98968173,jo3***,김**,화이트에 플라워패턴이 봄에 입기에 화사해 보여요.근데,화이트에 플라워패턴이 봄에 입기에 화사해 보여요.근데 금방 여름더위 오니 막상 야외에서 입을수 있는건 얼마 안남았네요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201509119149_20220506133948_1_1.JPG,2022-05-06 13:43:59
1440588,213145703,5,200202159848,98972589,chsdj1***,고**,가격대비 완전 실용적,가격대비 완전 실용적,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200202159848_20220506134349_1_1.JPG,2022-05-06 13:43:57
1214843,213145700,5,200605099342,98968742,wklove0***,원**,오랜만에 홈쇼핑에서 바지를 샀는데요.... 아주 만족합,"오랜만에 홈쇼핑에서 바지를 샀는데요.... 아주 만족합니다.
깔깔하니 소재가 시원하네요..
감사합니다. 잘 입을 게요",0,,2022-05-06 13:43:46
1628414,213145694,5,200207125179,2001119138,wego9***,고**,"이번 주말 약속에 딱맞취 배송이 되어서 좋고 
남편이 ","이번 주말 약속에 딱맞취 배송이 되어서 좋고 
남편이 맘에 든다고하니  사준 보람이 있네요 
ㅎㅎㅎ",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200207125179_20220506134008_1_1.JPG,2022-05-06 13:43:17
1100139,213145693,3,200201225279,98966333,seun***,김**,가슴이 큰편이라 윗옷은 크게 입는데 작게 나온듯..ㅠ,가슴이 큰편이라 윗옷은 크게 입는데 작게 나온듯..ㅠ,0,,2022-05-06 13:43:15
1416079,213145688,5,200202159848,2000080339,chsdj1***,고**,아이보리 구입후 하나더 주문했어요.완전 강추,아이보리 구입후 하나더 주문했어요.완전 강추,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200202159848_20220506134244_1_1.JPG,2022-05-06 13:42:51
1420857,213145680,5,200805094535,2001119138,ely6***,이**,남편 선물로 구입했는데  색상 차분하고 심플하니 좋네요,남편 선물로 구입했는데  색상 차분하고 심플하니 좋네요~^^ 바지도 구입해서 같이 입으면 좋을듯요~？？？？,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200805094535_20220506134010_1_1.JPG,2022-05-06 13:42:20
1416365,213145677,3,200112070975,68966355,multi***,최**,착한가격에 구매 좋아요,착한가격에 구매 좋아요,0,,2022-05-06 13:41:59
1566659,213145674,5,200202159848,2000080339,chsdj1***,고**,넘 귀엽고 고급스러웡노,넘 귀엽고 고급스러웡노,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200202159848_20220506134129_1_1.JPG,2022-05-06 13:41:37
1161726,213145673,5,201502025440,2000080339,yjr***,이**,"방송에서 보던 그대로입니다.
옷이 얇으나 비침은 없고 ","방송에서 보던 그대로입니다.
옷이 얇으나 비침은 없고 카라가 커서 귀여운
느낌입니다. 임산부인데 만삭까지도 잘입을것 같아요. 인디고 색상도 구매하고 싶은데 벌써 품절이네요. 재구매의사 있습니다~~♡",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201502025440_20220506134006_1_1.JPG,2022-05-06 13:41:33
1507460,213145670,5,200104055151,98972061,dskang0***,강**,산뜻하고 가볍고 디자인특이하고 좋네요,산뜻하고 가볍고 디자인특이하고 좋네요,0,,2022-05-06 13:41:12
1628571,213145669,5,201709129609,2001119138,sharri2pk***,백**,"빠른 배송 감사드립니다. 

옷도 편하고  좋은거 같아","빠른 배송 감사드립니다. 

옷도 편하고  좋은거 같아요.

사이즈도 큰거 있어서 맘에.들고요 !!!",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201709129609_20220506134008_1_1.JPG,2022-05-06 13:41:02
1538142,213145665,5,200209234938,98972268,yun302***,이**,다른것들도 많이사봤는데  이제품이 저한테는 잘맞네요 길,다른것들도 많이사봤는데  이제품이 저한테는 잘맞네요 길이도 딱이고 확실히 말리지않아서 좋아요 다른건 청바지입을때 입고벗으면 말리는게있는데 이거 그렇치도않고 얇아서딱이에요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200209234938_20220506134012_1_1.JPG,2022-05-06 13:40:45
1200869,213145663,4,200112110278,98970081,mirale***,이**,색감이 살아있어서 좋네요,색감이 살아있어서 좋네요,0,,2022-05-06 13:40:36
1628914,213145662,5,200104055151,98967662,dskang0***,강**,너무이쁩니다 가격도 맘에듭니다 cj짱,너무이쁩니다 가격도 맘에듭니다 cj짱,0,,2022-05-06 13:40:35
1440587,213145661,5,200202159848,98968093,chsdj1***,고**,이렇게 고급질수가 있을까요.넘 이뻐요,이렇게 고급질수가 있을까요.넘 이뻐요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200202159848_20220506134022_1_1.JPG,2022-05-06 13:40:31
1654077,213145660,3,200206108991,97893196,tjsrbs6***,김**,그냥 별로예요 기대이하입니다,그냥 별로예요 기대이하입니다,0,,2022-05-06 13:40:23
1507459,213145653,4,200104055151,2000416806,dskang0***,강**,음~ 예쁩니다^^ 가격저렴 4가지 완전 굿입니딘,음~ 예쁩니다^^ 가격저렴 4가지 완전 굿입니딘,0,,2022-05-06 13:39:54
1570664,213145649,5,201106044213,92122022,clover5***,이**,잘받았어요 빠른배송 좋아요 제품 만족해요,잘받았어요 빠른배송 좋아요 제품 만족해요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201106044213_20220506133932_1_1.JPG,2022-05-06 13:39:39
1538153,213145646,4,200703116046,2000080339,ymj9***,윤**,"체형커버 확실히 되면서 귀엽고 예뻐요
망설이지 마시고 ","체형커버 확실히 되면서 귀엽고 예뻐요
망설이지 마시고 구매하세요
후회안하실거에요",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200703116046_20220506133904_1_1.JPG,2022-05-06 13:39:17
1512737,213145634,4,200111029781,69840295,tmf***,이**,"컬러 오묘하고 예뻐요.
포근해요.
다른색으로 하나 더 ","컬러 오묘하고 예뻐요.
포근해요.
다른색으로 하나 더 사려니 품절이네요ㅠ
",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200111029781_20220506133547_1_1.JPG,2022-05-06 13:37:41
1521502,213145630,3,201509119149,98966827,jo3***,김**,색상은 화면과 동일하네요.지스튜디오는 속단추 배려가 있,색상은 화면과 동일하네요.지스튜디오는 속단추 배려가 있어서 좋은데 이번 속단추는 고정실이 단단치 못해 풀릴듯해요.이부분 신경 쓰셔야겠어요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201509119149_20220506133004_1_1.JPG,2022-05-06 13:37:38
1654076,213145624,5,21998320557,2000216408,903soo***,문**,멋스릔 자켓이예요 자켓의 형태가 이뻐요 단추를 채워도,멋스릔 자켓이예요 자켓의 형태가 이뻐요 단추를 채워도 좋고 풀어서 걸쳐 입기도 좋아요 비슷한 블라우스가 있어서 받아보고 결정하려 했는데 막상 입어보니 좀 다른 형태의 자켓이라 입기로 했어요 퍼플색 이쁘네요 신축성이 없고 가오리 핏이라 팔을 들어올리는게 조금 불편하긴 합니다,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/021998320557_20220506133614_1_1.JPG,2022-05-06 13:37:05
1512792,213145623,5,202009125892,98973316,bsl***,백**,소재가 시원할것 같아 한 여름에도 잘입을것 같아요~,소재가 시원할것 같아 한 여름에도 잘입을것 같아요~,0,,2022-05-06 13:37:01
1598403,213145621,4,200407138091,73963222,gamja***,전**,사이즈 디자인 다 맘에 들어요. 잠금 자석이 앞뒤로 되,"사이즈 디자인 다 맘에 들어요. 잠금 자석이 앞뒤로 되어있으면 더 좋았을거 같아요,,",0,,2022-05-06 13:36:52
1215346,213145617,4,200209148838,2000272413,seo1226se***,서**,"좋아요
세탁했는데 그데로에요","좋아요
세탁했는데 그데로에요",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200209148838_20220506133631_1_1.JPG,2022-05-06 13:36:37
1639007,213145607,3,200211126928,69840295,rabbit6***,김**,"통이 엄청 넓어서 깜짝 놀랐어요
담 겨울에 멋지게 따뜻","통이 엄청 넓어서 깜짝 놀랐어요
담 겨울에 멋지게 따뜻하게 입어 봐야죠",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200211126928_20220506133518_1_1.JPG,2022-05-06 13:35:27
1566658,213145603,4,200104005753,2000609614,jug1***,김**,"원단좋고디자인좋고입으니편해요
박음마감처리잘안된듯ㆍ별4개","원단좋고디자인좋고입으니편해요
박음마감처리잘안된듯ㆍ별4개드립니다",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200104005753_20220506133441_1_1.JPG,2022-05-06 13:34:53
986185,213145600,5,200209234938,98968742,yun302***,이**,드디어 신랑이 기다리던바지가  왔네요!  이번에도 다,드디어 신랑이 기다리던바지가  왔네요!  이번에도 다 맘에드네요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200209234938_20220506133337_1_1.JPG,2022-05-06 13:34:31
986184,213145599,5,202009125892,98972570,bsl***,백**,"상품 질이 좋아요~^^
색상도 고급져요","상품 질이 좋아요~^^
색상도 고급져요",0,,2022-05-06 13:34:26
1440531,213145594,5,21999140887,98972547,swswi***,이**,칼러감 좋고 핏도 예뻐요. 출근룩으로도 좋을 것 같아요,칼러감 좋고 핏도 예뻐요. 출근룩으로도 좋을 것 같아요. 여름에는 린넨 만한 것이 없는데다 나이가 들어 가릴게 많다 보니 긴팔을 선호 하는데 딱 입니다~,0,,2022-05-06 13:34:16
986183,213145591,5,200305057256,98968742,mni0***,정**,핏도 맞고 다 좋아요.,핏도 맞고 다 좋아요.,0,,2022-05-06 13:33:57
1022904,213145586,5,200305057256,98969391,mni0***,정**,핏도 맞고 매우 좋아요.,핏도 맞고 매우 좋아요.,0,,2022-05-06 13:33:17
1390748,213145584,5,200403007752,2000306583,heehyun7***,김**,혹시몰라 손빨래 했는데 진한색상일수록 물이 많이 빠지네,"혹시몰라 손빨래 했는데 진한색상일수록 물이 많이 빠지네요
동지현 언니가 다리가 길군요ㅎㅎ 주름은 어느정도 지네요 입고 쪼그려 앉아보니ㅋ저는 편하게 입을꺼라 상관없어용ㅎ",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/200403007752_20220506133005_1_1.JPG,2022-05-06 13:33:04
1416364,213145582,5,21998320557,2000216408,903soo***,문**,멋스런 자켓이네요 단추를 채워 입어도 이쁘고 자켓으로,멋스런 자켓이네요 단추를 채워 입어도 이쁘고 자켓으로 걸쳐 입어도 좋군요 가오리핏에 신축성이 없다보니 팔을 들어올리는게 불편하기 하지만 옷의 형태가 멋스러워서 입을까해요 속단추라 깔끔하기도 합니다 플레어 스커트에도 잘 어울리네요,1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/021998320557_20220506133250_1_1.JPG,2022-05-06 13:32:58
986182,213145579,5,201202055630,2001117348,yangsu***,김**,"너무 편안하고 좋아요
여행때 챙겼네요ㅔㅑㅑ","너무 편안하고 좋아요
여행때 챙겼네요ㅔㅑㅑ",1,http://itemimage.cjonstyle.net/cjupload/valbbs_img/202205/201202055630_20220506133215_1_1.JPEG,2022-05-06 13:32:32
1215150,213145574,5,201209036438,2000080339,sooks0***,박**,정말어렵게구매했네요..옷은넘예쁘네요  그런데 품질에비해,정말어렵게구매했네요..옷은넘예쁘네요  그런데 품질에비해가격이 착하지않네요,0,,2022-05-06 13:31:58
1584789,213145573,5,21999140887,2000080644,swswi***,이**,린넨 데님인데다 제가 좋아 하는 와이드 팬츠여서 구매,린넨 데님인데다 제가 좋아 하는 와이드 팬츠여서 구매 했습니다. 생각보다 넉넉하고 시원할 것 같아요.,0,,2022-05-06 13:31:57
1416363,213145571,5,21997227329,92555513,ej02***,이**,"색상도 예쁘고 소재도 좋네요
편하게 예쁘게 입을것같아요","색상도 예쁘고 소재도 좋네요
편하게 예쁘게 입을것같아요^^",0,,2022-05-06 13:31:50
1201479,213145569,5,200003024479,2001335296,mgs680c8p***,민**,"색상도 이쁘고 사이즈도 딱 맞아서 좋네요
세트로 입고 ","색상도 이쁘고 사이즈도 딱 맞아서 좋네요
세트로 입고 다니기 편할 것 같아요
",0,,2022-05-06 13:31:38
